id,Email,Тип регистрации,Создан,Имя,Фамилия,Телефон,Город,Дата рождения,Возраст,От партнера,ID партнера,utm_source,utm_medium,utm_campaign,utm_term,utm_content
557,chelsea2082@gmail.com,Создан самостоятельно,2023-10-10 14:00,Leigh,Ward,001-879-620-6948x98438,Tyler,1988-02-19,36,FALSE,,vk-ads,,campaign_2,,
558,moments1975@yandex.com,Создан менеджером,2020-04-24 22:00,Billie,Roman,628-290-8181,Bryan,1997-02-17,27,FALSE,,facebook-ads,,campaign_3,,
559,youth2040@yahoo.com,Создан самостоятельно,2023-06-09 1:00,Chantell,Jacobson,+1-981-576-0375,New Brighton,1987-08-31,36,FALSE,,yandex-direct,,campaign_1,,
560,optimize1984@gmail.com,Создан самостоятельно,2022-02-27 18:00,Valentin,Macias,+1-425-647-5062x1280,Greensboro,1996-06-25,27,TRUE,4,vk-ads,,campaign_2,,
561,annotated1823@live.com,Создан самостоятельно,2023-12-18 3:00,Cheryll,Henson,(507)997-7314,Longview,1985-12-09,38,FALSE,,yandex-direct,,campaign_1,,
562,geneva2094@outlook.com,Создан самостоятельно,2023-09-27 19:00,Cletus,Aguilar,356.617.1548x07855,Aiken,1990-03-20,34,TRUE,5,yandex-direct,,campaign_3,,
563,merchandise1905@example.com,Создан самостоятельно,2022-07-02 8:00,Elvin,Meadows,4107380388,La Vergne,1977-09-14,46,TRUE,6,yandex-direct,,campaign_3,,
564,tear1930@yandex.com,Создан самостоятельно,2020-02-23 11:00,Gita,Lamb,247.334.4541x44098,Los Altos,1988-08-05,35,TRUE,10,vk-ads,,campaign_2,,
565,such2097@yandex.com,Создан самостоятельно,2021-07-08 0:00,Eugene,Walsh,(559)614-1288,Stevens Point,1992-06-19,31,TRUE,8,yandex-direct,,campaign_3,,
566,rolls1900@yandex.com,Создан менеджером,2023-09-07 1:00,Dean,Mcpherson,558-895-3921x180,Clearwater,1992-04-14,31,FALSE,,yandex-direct,,campaign_2,,
567,base1806@yandex.com,Создан самостоятельно,2020-05-04 1:00,Adrien,Mclaughlin,001-495-200-3905x23113,Anacortes,1983-04-27,40,FALSE,,yandex-direct,,campaign_2,,
568,microphone2095@outlook.com,Создан самостоятельно,2020-10-21 8:00,Alfredo,Bradley,429.732.4924,Hopewell,1986-04-24,37,TRUE,9,yandex-direct,,campaign_3,,
569,trinity1865@yahoo.com,Создан менеджером,2021-02-22 22:00,Dominic,Byrd,602.260.9768,Attleboro,1991-08-23,32,FALSE,,facebook-ads,,campaign_1,,
570,depending1914@yandex.com,Создан самостоятельно,2023-08-14 21:00,Vi,Reese,(509)936-0993x73120,Slidell,1992-08-30,31,FALSE,,yandex-direct,,campaign_2,,
571,australia2092@yandex.com,Создан менеджером,2023-03-27 22:00,Shalanda,Mcconnell,506-214-9276x785,Yorkville,1980-12-19,43,FALSE,,yandex-direct,,campaign_1,,
572,volt1885@yahoo.com,Создан самостоятельно,2023-06-05 9:00,Tammara,Bartlett,957.763.9012,Lynchburg,1980-02-26,44,TRUE,3,vk-ads,,campaign_3,,
573,referrals2072@yahoo.com,Создан менеджером,2021-10-01 10:00,Andy,O'brien,001-628-638-5854,Tullahoma,1993-12-21,30,TRUE,9,vk-ads,,campaign_2,,
574,portrait2092@live.com,Создан менеджером,2022-03-28 22:00,Eladia,Simpson,6053317188,Coral Gables,1999-03-07,25,FALSE,,vk-ads,,campaign_2,,
575,expertise2081@gmail.com,Создан менеджером,2023-02-10 0:00,Genesis,Edwards,(763)839-5483,Ithaca,1993-11-19,30,FALSE,,yandex-direct,,campaign_3,,
576,indication1873@outlook.com,Создан самостоятельно,2021-04-26 6:00,Joel,Stevenson,246.503.6980x02968,Chester,1981-10-29,42,FALSE,,facebook-ads,,campaign_3,,
577,vitamin1869@duck.com,Создан менеджером,2023-05-07 16:00,Brady,Le,581-943-2795x82751,Homewood,1978-07-31,45,FALSE,,yandex-direct,,campaign_1,,
578,peterson1934@protonmail.com,Создан самостоятельно,2021-01-24 8:00,Lyla,Wiley,434.458.0374x086,Medina,1997-07-01,26,FALSE,,vk-ads,,campaign_2,,
579,medications1895@live.com,Создан самостоятельно,2022-03-03 7:00,Teodora,Hayden,825-825-9831x61087,East St. Louis,1978-03-05,46,FALSE,,facebook-ads,,campaign_1,,
580,related1922@example.com,Создан менеджером,2021-12-15 3:00,Lucien,Pugh,696.455.9458,North Plainfield,1984-04-15,39,TRUE,2,yandex-direct,,campaign_2,,
581,labor1851@example.org,Создан самостоятельно,2020-05-07 13:00,Shea,Leach,(869)201-6527x73559,Odessa,1986-11-21,37,TRUE,7,yandex-direct,,campaign_2,,
582,detail1924@yahoo.com,Создан самостоятельно,2021-02-26 12:00,Elden,Curry,294-648-1439x60159,Lockport,1998-03-24,26,FALSE,,facebook-ads,,campaign_1,,
583,offered1995@example.org,Создан менеджером,2023-06-12 14:00,Adrian,Hogan,(862)762-7977x946,Wilmette,1991-07-16,32,FALSE,,vk-ads,,campaign_3,,
584,zoom1853@live.com,Создан самостоятельно,2021-08-30 15:00,Ronnie,Odom,+1-809-238-8348x73181,Marshfield,1978-07-27,45,FALSE,,yandex-direct,,campaign_3,,
585,robbie2045@example.org,Создан самостоятельно,2022-03-18 23:00,Khalilah,Hess,7674446934,Wasco,1986-03-29,38,FALSE,,facebook-ads,,campaign_1,,
586,womens2049@example.org,Создан самостоятельно,2021-12-07 22:00,Meghann,Stuart,550.482.5213,Steubenville,1989-01-12,35,TRUE,10,facebook-ads,,campaign_2,,
587,fiber1895@yahoo.com,Создан самостоятельно,2022-04-04 20:00,Joan,Espinoza,+1-341-850-4589x61929,Fairborn,1995-06-13,28,TRUE,4,facebook-ads,,campaign_3,,
588,mini2023@outlook.com,Создан самостоятельно,2021-01-03 13:00,Woodrow,Wilkinson,765.652.6957x46136,Milford,1985-11-24,38,FALSE,,vk-ads,,campaign_1,,
589,stated2095@yahoo.com,Создан самостоятельно,2022-04-12 20:00,Dreama,Pitts,001-257-869-1948,Mission,1988-06-27,35,TRUE,3,yandex-direct,,campaign_2,,
590,introduced2064@yahoo.com,Создан менеджером,2021-11-09 2:00,Devin,Jacobs,986-281-7948x9179,Alliance,1985-02-07,39,FALSE,,vk-ads,,campaign_1,,
591,minutes1856@yandex.com,Создан самостоятельно,2021-04-21 14:00,Fallon,Blair,001-839-632-2616x232,Twentynine Palms,1995-09-18,28,FALSE,,facebook-ads,,campaign_2,,
592,cycle1920@example.org,Создан менеджером,2021-01-19 12:00,Dimple,Ferrell,001-788-986-7664x234,Coralville,1976-03-17,48,TRUE,4,yandex-direct,,campaign_3,,
593,deleted1910@example.com,Создан самостоятельно,2021-03-09 18:00,Rickey,Webb,(445)802-9398x223,Millbrae,1996-04-02,28,FALSE,,yandex-direct,,campaign_2,,
594,brandon2051@example.org,Создан самостоятельно,2020-09-29 7:00,Skye,O'neal,001-556-246-9638x623,Alvin,1995-01-18,29,TRUE,10,vk-ads,,campaign_3,,
595,literature2079@gmail.com,Создан менеджером,2023-04-11 5:00,Clotilde,Schneider,669.298.3995x110,Hampton,1994-09-03,29,TRUE,4,vk-ads,,campaign_3,,
596,cleared1965@gmail.com,Создан самостоятельно,2023-08-18 3:00,Berry,Castillo,406-710-3181x373,Sand Springs,1986-10-09,37,FALSE,,vk-ads,,campaign_3,,
597,alternate2045@example.org,Создан менеджером,2023-11-05 22:00,Necole,Branch,+1-486-886-8796x08055,El Paso,1976-08-22,47,TRUE,7,facebook-ads,,campaign_1,,
598,used2068@protonmail.com,Создан самостоятельно,2023-10-19 14:00,Minh,Munoz,956.541.3662x309,Norwich,1981-03-29,43,FALSE,,facebook-ads,,campaign_3,,
599,registry2004@example.org,Создан менеджером,2023-08-13 22:00,Garry,Simpson,946.845.7542x50861,North Richland Hills,1981-06-18,42,FALSE,,yandex-direct,,campaign_1,,
600,blanket1813@gmail.com,Создан самостоятельно,2022-02-22 5:00,Jordan,Ward,+1-418-201-5539,Reedley,1997-09-02,26,TRUE,5,yandex-direct,,campaign_2,,
601,oxygen1919@gmail.com,Создан самостоятельно,2022-06-07 1:00,Milo,Sexton,587.672.0374,Fort Collins,1981-05-10,42,TRUE,7,facebook-ads,,campaign_1,,
602,lodging1870@outlook.com,Создан самостоятельно,2020-09-20 2:00,Jarrett,Peters,332.971.8817,Harrisburg,1979-01-20,45,TRUE,5,yandex-direct,,campaign_1,,
603,filme1980@yahoo.com,Создан менеджером,2022-08-20 11:00,Keila,Boyle,266.217.6568x88842,Cudahy,1981-01-15,43,TRUE,1,vk-ads,,campaign_3,,
604,landscape1987@example.org,Создан самостоятельно,2022-12-20 8:00,Zane,Gray,001-700-936-3131x0516,North Ridgeville,1978-07-13,45,TRUE,9,vk-ads,,campaign_2,,
605,hack2052@example.com,Создан самостоятельно,2023-10-21 8:00,Amos,Mann,408.265.0765x52293,Leawood,1983-10-03,40,FALSE,,yandex-direct,,campaign_1,,
606,instrument2039@yandex.com,Создан самостоятельно,2020-10-04 3:00,Marcos,Burgess,(794)329-8977,Woonsocket,1987-11-14,36,FALSE,,yandex-direct,,campaign_1,,
607,train1832@example.org,Создан менеджером,2020-04-26 22:00,Marx,English,2033010784,Shaker Heights,1979-09-30,44,TRUE,9,vk-ads,,campaign_3,,
608,hiking1832@example.org,Создан самостоятельно,2020-09-21 12:00,Ollie,Calderon,(932)419-8076x16123,Pine Bluff,1994-11-13,29,TRUE,5,yandex-direct,,campaign_1,,
609,afternoon1842@gmail.com,Создан менеджером,2023-10-06 0:00,Naida,Britt,001-336-862-1017x48902,Beloit,1992-09-25,31,TRUE,4,facebook-ads,,campaign_2,,
610,python1993@outlook.com,Создан самостоятельно,2020-12-31 5:00,Dino,Rodgers,440.484.4674,Sherwood,2000-05-28,23,FALSE,,yandex-direct,,campaign_1,,
611,adams2055@gmail.com,Создан менеджером,2021-11-25 13:00,Jolyn,Waller,001-215-811-5453x454,Windsor,1995-07-13,28,TRUE,6,yandex-direct,,campaign_1,,
612,hotel2025@example.com,Создан самостоятельно,2023-12-28 17:00,Laveta,O'neal,+1-992-534-8157x9064,Portsmouth,2001-01-16,23,TRUE,4,yandex-direct,,campaign_2,,
613,researchers1971@live.com,Создан самостоятельно,2020-06-04 10:00,Paul,Hood,+1-421-848-5962x2096,Farragut,1983-01-12,41,FALSE,,vk-ads,,campaign_1,,
614,despite1935@live.com,Создан менеджером,2021-11-12 22:00,Roman,Calderon,497-846-5777x71057,West Mifflin,1986-02-15,38,TRUE,4,facebook-ads,,campaign_1,,
615,fake2003@example.org,Создан самостоятельно,2023-04-11 22:00,Bobbye,Murray,001-900-285-6799x286,San Gabriel,1996-09-28,27,FALSE,,yandex-direct,,campaign_3,,
616,radio1994@yahoo.com,Создан самостоятельно,2022-12-27 22:00,Rocco,Bradford,(428)506-0037,Schaumburg,1978-07-06,45,FALSE,,yandex-direct,,campaign_3,,
617,msn1810@example.com,Создан менеджером,2020-06-13 7:00,Raymonde,Barrera,465-984-8959x67675,Texarkana,1978-08-15,45,FALSE,,yandex-direct,,campaign_3,,
618,lights1805@example.com,Создан менеджером,2022-08-31 12:00,Lorina,Morales,(733)885-0140x621,Millbrae,1993-07-14,30,FALSE,,vk-ads,,campaign_1,,
619,reprint1901@example.com,Создан самостоятельно,2020-12-10 5:00,Luba,Mooney,001-892-397-3207x78138,Greer,1991-01-19,33,FALSE,,facebook-ads,,campaign_3,,
620,contemporary1841@yandex.com,Создан менеджером,2020-06-07 23:00,Ian,Hill,001-602-730-1890,West Valley City,1989-11-15,34,TRUE,8,vk-ads,,campaign_1,,
621,instruments2061@outlook.com,Создан менеджером,2021-12-22 2:00,Arden,Todd,+1-963-885-1557,Michigan City,1999-08-23,24,TRUE,9,facebook-ads,,campaign_1,,
622,sounds1821@example.com,Создан самостоятельно,2021-08-25 4:00,Keren,Bishop,(651)339-8429,Seattle,1994-09-17,29,TRUE,7,vk-ads,,campaign_3,,
623,richards1959@yandex.com,Создан самостоятельно,2022-02-08 4:00,Annika,Irwin,001-457-455-9525x738,Apache Junction,1988-04-24,35,FALSE,,facebook-ads,,campaign_2,,
624,comes1864@duck.com,Создан самостоятельно,2023-01-07 2:00,Keena,Hodge,001-604-510-0200x9816,Laguna Hills,1976-11-01,47,FALSE,,vk-ads,,campaign_3,,
625,tony1991@duck.com,Создан менеджером,2022-11-13 11:00,Lance,White,001-654-513-7940x3416,Beaverton,1992-08-10,31,FALSE,,facebook-ads,,campaign_3,,
626,month2064@example.org,Создан менеджером,2022-01-23 21:00,Dierdre,Dotson,(976)797-2390,Brooklyn Center,1989-12-08,34,TRUE,6,yandex-direct,,campaign_1,,
627,please1923@outlook.com,Создан самостоятельно,2022-06-16 9:00,Hilton,Powell,+1-723-664-4000x4667,Laguna Woods,1975-05-04,48,TRUE,10,facebook-ads,,campaign_1,,
628,onion1846@example.org,Создан менеджером,2020-04-02 0:00,Jason,Bennett,(910)351-0884x159,Lawrenceville,1997-03-20,27,FALSE,,facebook-ads,,campaign_2,,
629,kiss1888@protonmail.com,Создан самостоятельно,2020-02-08 23:00,Walton,Frost,001-784-261-4838,Casa Grande,1995-07-29,28,FALSE,,facebook-ads,,campaign_1,,
630,rebate2074@yahoo.com,Создан самостоятельно,2022-07-09 8:00,Ronny,Everett,(806)288-1791x7119,Mooresville,1990-11-12,33,TRUE,3,vk-ads,,campaign_3,,
631,workshop2012@duck.com,Создан менеджером,2022-03-08 8:00,Benito,Leblanc,(433)614-7401x540,Carlisle,1983-03-24,41,TRUE,3,vk-ads,,campaign_2,,
632,fires1929@example.com,Создан менеджером,2021-01-20 18:00,Theodore,Jarvis,001-398-341-2128x524,Sandy,1982-09-13,41,TRUE,6,facebook-ads,,campaign_2,,
633,paypal1939@example.org,Создан менеджером,2020-06-15 7:00,Caprice,Buckner,(485)248-9983x831,Hermosa Beach,1981-04-09,43,FALSE,,facebook-ads,,campaign_2,,
634,quest2092@gmail.com,Создан самостоятельно,2020-11-02 21:00,Benito,Stark,631-393-4375,Santa Paula,1997-06-06,26,FALSE,,yandex-direct,,campaign_2,,
635,bacterial1969@protonmail.com,Создан самостоятельно,2022-07-11 22:00,Debroah,Mcmillan,936-726-4552,Nixa,1995-09-28,28,FALSE,,facebook-ads,,campaign_1,,
636,margaret1863@gmail.com,Создан самостоятельно,2021-04-21 11:00,Felicidad,Olson,001-367-510-8678x6421,San Clemente,1988-01-26,36,TRUE,5,yandex-direct,,campaign_1,,
637,vienna1825@gmail.com,Создан менеджером,2021-12-29 10:00,Mckenzie,Bailey,001-303-462-8114x757,Binghamton,1981-05-01,42,TRUE,1,yandex-direct,,campaign_3,,
638,schema2061@outlook.com,Создан самостоятельно,2021-02-19 20:00,Hassan,Lyons,2129023786,Topeka,1983-09-12,40,TRUE,10,facebook-ads,,campaign_1,,
639,alice1952@yahoo.com,Создан самостоятельно,2022-05-07 9:00,Billy,Wall,507-747-2225x22676,Auburn,1988-09-26,35,FALSE,,vk-ads,,campaign_1,,
640,nowhere1975@live.com,Создан самостоятельно,2020-01-26 15:00,Carylon,Merrill,375-488-7736,Sparks,1999-01-11,25,TRUE,9,facebook-ads,,campaign_1,,
641,eventually1891@gmail.com,Создан менеджером,2022-12-07 16:00,Carlo,Aguilar,827.507.8730,Olive Branch,1979-05-09,44,FALSE,,yandex-direct,,campaign_1,,
642,enhancing1848@yahoo.com,Создан менеджером,2022-11-05 10:00,Audrie,Marquez,494.208.4686x416,Mission,1989-08-02,34,TRUE,4,facebook-ads,,campaign_2,,
643,mini2076@protonmail.com,Создан менеджером,2021-01-12 22:00,Oralee,Galloway,+1-350-712-4818x969,Allentown,1988-05-04,35,FALSE,,facebook-ads,,campaign_2,,
644,nato1917@yahoo.com,Создан самостоятельно,2023-03-01 9:00,Ashlea,Tyler,249-881-6534,Midwest City,1975-03-07,49,TRUE,8,facebook-ads,,campaign_3,,
645,fiber1808@example.com,Создан менеджером,2020-07-23 9:00,Frankie,Rivers,(712)605-6692x47773,Cicero,1983-06-02,40,TRUE,6,vk-ads,,campaign_3,,
646,pathology2081@duck.com,Создан менеджером,2023-07-16 21:00,Keith,Roberts,239.920.8596x376,Roselle,1999-09-11,24,TRUE,10,yandex-direct,,campaign_3,,
647,club2009@example.com,Создан самостоятельно,2022-07-05 10:00,Micha,Patrick,718-306-4417,Pleasant Hill,1979-10-21,44,FALSE,,yandex-direct,,campaign_1,,
648,pull2052@yandex.com,Создан менеджером,2021-09-20 5:00,Rea,Jennings,+1-426-827-3419x74797,Alliance,1980-06-30,43,TRUE,2,vk-ads,,campaign_1,,
649,spending1950@protonmail.com,Создан менеджером,2023-10-23 18:00,Mozella,Odom,750-369-5078x684,Brawley,1978-09-28,45,FALSE,,vk-ads,,campaign_2,,
650,craig1953@example.com,Создан менеджером,2023-08-31 9:00,Carmelo,Bradford,645.202.6575x29170,Fair Lawn,2001-01-26,23,TRUE,1,vk-ads,,campaign_2,,
651,barriers2057@example.org,Создан менеджером,2022-02-12 14:00,Mabelle,Douglas,(338)709-2681,Fort Collins,1982-03-14,42,FALSE,,yandex-direct,,campaign_3,,
652,routes1997@example.org,Создан менеджером,2021-05-24 13:00,Augustus,Patterson,(214)852-7533,Detroit,1990-11-18,33,TRUE,2,vk-ads,,campaign_1,,
653,answer1884@outlook.com,Создан самостоятельно,2023-02-15 18:00,Adrian,Melton,896.894.6474x81726,Charlotte,1996-06-18,27,TRUE,1,facebook-ads,,campaign_1,,
654,topic1932@gmail.com,Создан самостоятельно,2022-11-01 21:00,Noriko,Dyer,(771)787-1690x562,Santa Fe Springs,1987-02-16,37,FALSE,,vk-ads,,campaign_3,,
655,medication1863@outlook.com,Создан самостоятельно,2022-01-02 20:00,Bao,Sweet,001-235-923-5559,Mukilteo,2001-06-14,22,FALSE,,vk-ads,,campaign_3,,
656,gui1922@outlook.com,Создан менеджером,2022-11-19 2:00,Daine,Farrell,(584)434-9150x243,Dolton,1982-01-09,42,TRUE,3,yandex-direct,,campaign_3,,
657,chip1833@gmail.com,Создан самостоятельно,2020-12-18 13:00,Lorrine,Beck,654-509-0187x9832,Salinas,1984-11-24,39,FALSE,,yandex-direct,,campaign_3,,
658,republicans1875@live.com,Создан менеджером,2020-02-15 8:00,Claretta,Booker,001-427-336-3884,St. Paul,1992-06-08,31,FALSE,,vk-ads,,campaign_3,,
659,destination1975@outlook.com,Создан менеджером,2022-05-26 9:00,Dorsey,Drake,2603808702,Anderson,1998-08-28,25,TRUE,5,yandex-direct,,campaign_2,,
660,electoral2062@example.org,Создан самостоятельно,2022-04-24 17:00,Inocencia,Boyd,291-330-5116x019,Sycamore,1991-12-07,32,TRUE,7,facebook-ads,,campaign_3,,
661,velvet2049@example.org,Создан самостоятельно,2021-11-05 7:00,Tristan,Rodriquez,303.512.7577,Des Moines,1999-03-23,25,FALSE,,yandex-direct,,campaign_2,,
662,saw1946@duck.com,Создан менеджером,2021-09-06 16:00,Aliza,Hampton,757.573.3334x5869,Pearland,1989-11-05,34,FALSE,,yandex-direct,,campaign_1,,
663,shelter1832@duck.com,Создан менеджером,2021-07-05 13:00,Tracey,Garcia,+1-902-664-9185x6314,Glendale,1996-07-26,27,FALSE,,facebook-ads,,campaign_3,,
664,oasis1802@protonmail.com,Создан самостоятельно,2020-06-06 23:00,Sharika,Strong,635-263-8695x1857,University Place,1978-07-11,45,FALSE,,yandex-direct,,campaign_3,,
