ID заказа,ID пользователя,Пользователь,Email,Телефон,Дата создания,Дата оплаты,Title,Статус,"Стоимость, RUB",Налог,Комиссии,"Заработано, RUB",Валюта,Менеджер,Город,ID партнера,Использован промокод,utm_source,utm_medium,utm_campaign,utm_content,utm_term,user_utm_source,user_utm_medium,user_utm_campaign,user_utm_content,user_utm_term,Теги
437,779,Olevia Stark,depend1899@yahoo.com,(909)490-2579,2023-09-21 2:00,2023-09-24 2:00,product_2,completed,18990,5%,"949,5",18553,RUB,Anny,Port Angeles,8,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
438,535,Les Wilkinson,sending1976@example.com,001-881-618-6128,2023-12-11 10:00,2023-12-13 10:00,product_1,completed,9990,5%,"499,5",9552,RUB,John,Montebello,8,Да,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
439,413,Ramon Wiley,weddings1971@example.org,+1-221-821-6880,2023-10-26 11:00,2023-11-03 11:00,product_4,in progress,89900,7%,6293,0,RUB,John,West Allis,2,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
440,579,Brenton Montoya,precision1929@gmail.com,(844)348-6415x05019,2023-06-29 5:00,2023-07-13 5:00,product_1,in progress,9990,7%,"699,3",0,RUB,Katy,Allen,9,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
441,46,Sammie Snider,taiwan2053@outlook.com,648.737.4789x020,2023-07-02 10:00,2023-07-08 10:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Katy,Bartlesville,5,Да,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
442,498,Danyell Sloan,minolta2048@protonmail.com,001-851-698-5314,2023-06-06 8:00,2023-06-10 8:00,product_1,in progress,9990,5%,"499,5",0,RUB,Katy,Newburyport,7,,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
443,1084,Alexander Miles,they1967@outlook.com,473.288.8891,2023-11-24 2:00,2023-12-07 2:00,product_1,in progress,9990,7%,"699,3",0,RUB,Anny,Chino Hills,10,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
444,978,Sherill Beasley,romania1814@example.com,839-493-2754,2023-09-15 11:00,2023-09-18 11:00,product_2,in progress,18990,5%,"949,5",0,RUB,Katy,Revere,1,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
445,119,Bula Cantrell,failures1934@example.org,987-662-4440,2023-05-04 12:00,2023-05-06 12:00,product_1,cancelled,9990,7%,"699,3",0,RUB,Katy,Battle Ground,8,,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
446,569,Theodore Baker,airports1880@example.org,+1-815-920-8491x3938,2023-09-18 6:00,2023-10-01 6:00,product_2,cancelled,18990,7%,"1329,3",0,RUB,Will,Providence,7,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
447,163,Matthew Jenkins,tropical2083@live.com,869.991.4720,2023-05-21 12:00,2023-05-31 12:00,product_1,completed,9990,7%,"699,3",9543,RUB,John,Joplin,5,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
448,763,Lashell Mcclain,casino1804@example.org,690-984-0970,2023-06-05 16:00,2023-06-06 16:00,product_4,in progress,89900,5%,4495,0,RUB,John,Lafayette,7,,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
449,23,Darrick Poole,bargain2015@outlook.com,(265)980-9823,2023-10-25 5:00,2023-11-03 5:00,product_2,completed,18990,7%,"1329,3",18541,RUB,Anny,New London,4,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
450,1352,Donald Mendoza,family1980@example.org,+1-534-446-9046,2023-04-04 0:00,2023-04-16 0:00,product_3,completed,49900,7%,3493,49450,RUB,Katy,Longview,3,,vk-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
451,185,Tien Elliott,lovers1870@yahoo.com,935-604-3935x310,2023-09-25 20:00,2023-10-06 20:00,product_3,cancelled,49900,3%,1497,0,RUB,Katy,Kannapolis,9,,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
452,507,Cecil Mcintosh,strengthening2016@outlook.com,(225)460-5692x1961,2023-09-18 19:00,2023-09-22 19:00,product_1,completed,9990,3%,"299,7",9538,RUB,John,Mission,5,Да,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
453,1140,Natalya Drake,omega1893@example.com,(206)533-9892x474,2023-12-03 4:00,2023-12-10 4:00,product_4,in progress,89900,3%,2697,0,RUB,Will,Huntley,1,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
454,1154,Frederick Hensley,karen2008@protonmail.com,807.512.2614x7090,2023-07-31 0:00,2023-07-31 0:00,product_4,cancelled,89900,7%,6293,0,RUB,Will,Murfreesboro,7,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
455,109,Casey Bradford,syndrome2064@outlook.com,7873684067,2023-05-21 12:00,2023-05-29 12:00,product_4,completed,89900,5%,4495,89445,RUB,Katy,Cary,3,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
456,1066,Loreta Hart,handed1873@yandex.com,001-506-441-9115x36605,2023-12-17 14:00,2023-12-20 14:00,product_4,completed,89900,3%,2697,89444,RUB,Katy,Olympia,1,,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
457,1361,Samual Padilla,dining1969@yandex.com,+1-946-916-5759x623,2023-05-02 17:00,2023-05-03 17:00,product_1,in progress,9990,7%,"699,3",0,RUB,Anny,Suisun City,5,,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
458,1239,Deja Day,very1841@yandex.com,799-465-2345x941,2023-03-28 10:00,2023-04-05 10:00,product_4,in progress,89900,3%,2697,0,RUB,Anny,Westerville,2,,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
459,1399,Jeremiah Kemp,briefing1977@duck.com,(349)793-9727,2023-09-22 16:00,2023-09-25 16:00,product_4,completed,89900,3%,2697,89441,RUB,Anny,Lake Oswego,5,Да,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
460,960,Chance Bullock,marine2096@live.com,3096541289,2023-05-27 6:00,2023-05-28 6:00,product_2,in progress,18990,7%,"1329,3",0,RUB,Will,Phoenix,3,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
461,1489,Cruz Thornton,notify1807@gmail.com,(307)319-2318x793,2023-06-26 8:00,2023-07-08 8:00,product_1,in progress,9990,3%,"299,7",0,RUB,Katy,Garden City,9,Да,vk-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
462,1472,Burt Smith,terrace1894@yandex.com,278-833-1773,2023-03-12 15:00,2023-03-14 15:00,product_4,cancelled,89900,3%,2697,0,RUB,Katy,Lawrence,8,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
463,1077,Corey Heath,benefit1888@protonmail.com,661-583-7585,2023-09-16 18:00,2023-09-22 18:00,product_2,completed,18990,5%,"949,5",18527,RUB,Will,Lincoln Park,3,Да,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
464,531,Ollie Randolph,silver1990@yandex.com,(668)526-3780x628,2023-01-17 18:00,2023-01-25 18:00,product_3,completed,49900,3%,1497,49436,RUB,Katy,Plant City,6,,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
465,1229,Hilton Hoffman,blog2074@gmail.com,001-745-314-0988x265,2023-06-25 9:00,2023-07-04 9:00,product_4,in progress,89900,3%,2697,0,RUB,Anny,Fort Worth,1,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_2,,,
466,1132,Dale Singleton,manually1852@outlook.com,(946)289-3905,2023-06-04 7:00,2023-06-11 7:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Anny,Bridgeport,1,,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
467,256,Junior Cherry,beginners1857@protonmail.com,746.372.3185x533,2023-07-14 18:00,2023-07-17 18:00,product_1,completed,9990,7%,"699,3",9523,RUB,Katy,Northampton,10,Да,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
468,1155,Merlin Burt,flower1941@yandex.com,+1-562-818-2314,2023-08-12 6:00,2023-08-16 6:00,product_3,completed,49900,7%,3493,49432,RUB,Will,Laurel,1,Да,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
469,138,Thomasena Rocha,planner1817@outlook.com,+1-400-378-7754x5580,2023-10-05 4:00,2023-10-19 4:00,product_3,completed,49900,5%,2495,49431,RUB,Anny,Belleville,7,,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
470,561,Lashell Butler,natural1998@yahoo.com,+1-550-675-9895x461,2023-03-15 2:00,2023-03-18 2:00,product_1,completed,9990,7%,"699,3",9520,RUB,Anny,Pleasant Hill,7,Да,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_3,,,
471,1355,Gertrud Pierce,renew1896@duck.com,001-793-751-2461x5228,2023-12-22 9:00,2024-01-03 9:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Anny,Strongsville,4,Да,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
472,103,Venice Finley,destroyed1874@example.com,777-625-3222x7843,2023-02-23 9:00,2023-03-06 9:00,product_1,in progress,9990,3%,"299,7",0,RUB,Katy,El Centro,2,,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
473,87,Sana Mccray,blink1875@gmail.com,654-641-5600,2023-02-23 0:00,2023-02-26 0:00,product_2,cancelled,18990,7%,"1329,3",0,RUB,Will,Milwaukie,1,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
474,17,Julio Haley,propose2067@yandex.com,(501)693-6831x976,2023-09-06 19:00,2023-09-19 19:00,product_3,in progress,49900,3%,1497,0,RUB,Will,Springville,5,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
475,1467,Gordon Huff,productivity1897@yandex.com,(673)980-0362x87415,2023-11-03 12:00,2023-11-10 12:00,product_4,cancelled,89900,5%,4495,0,RUB,Anny,La Habra,7,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
476,1426,Terina Baird,behalf1891@yahoo.com,2488045240,2023-06-05 12:00,2023-06-14 12:00,product_3,cancelled,49900,5%,2495,0,RUB,John,Sand Springs,9,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
477,1418,Margarito William,free1974@protonmail.com,946.393.8087x287,2023-06-14 10:00,2023-06-15 10:00,product_2,in progress,18990,5%,"949,5",0,RUB,John,Duarte,7,,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
478,677,Darius Levy,matter2053@live.com,981-983-1578x62450,2023-03-29 16:00,2023-03-30 16:00,product_1,in progress,9990,7%,"699,3",0,RUB,Will,Cleveland,8,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
479,366,Salvador Emerson,enzyme2037@gmail.com,(452)656-0665x2470,2023-05-12 0:00,2023-05-19 0:00,product_3,completed,49900,3%,1497,49421,RUB,Katy,Statesboro,3,Да,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
480,1334,Lizeth Malone,jesus2057@example.com,326-918-5143x1733,2023-10-28 14:00,2023-10-30 14:00,product_1,in progress,9990,7%,"699,3",0,RUB,Katy,Hamilton,6,Да,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_3,,,
481,79,Marylyn Walker,difficulties1918@live.com,268-410-7977,2023-04-15 0:00,2023-04-24 0:00,product_1,in progress,9990,7%,"699,3",0,RUB,Will,Fort Pierce,5,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
482,672,Bryon Harding,mounting2080@duck.com,879-864-3669x41252,2023-09-01 12:00,2023-09-07 12:00,product_2,completed,18990,7%,"1329,3",18508,RUB,Katy,Little Elm,1,Да,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
483,1020,Hyman Parrish,debut1927@example.com,614.693.3717x349,2023-05-15 23:00,2023-05-22 23:00,product_2,in progress,18990,5%,"949,5",0,RUB,Will,Desert Hot Springs,4,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
484,670,Angelika Little,countries1967@example.com,001-587-387-0950x07194,2023-03-05 14:00,2023-03-07 14:00,product_1,completed,9990,3%,"299,7",9506,RUB,Will,Modesto,6,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
485,1170,Ward Davenport,brunette2095@outlook.com,216-437-9153x652,2023-05-12 3:00,2023-05-18 3:00,product_4,in progress,89900,5%,4495,0,RUB,Will,Darien,7,,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
486,1495,Giovanni Dawson,programming1905@duck.com,+1-640-232-1816x16461,2023-10-30 18:00,2023-11-09 18:00,product_1,cancelled,9990,7%,"699,3",0,RUB,John,Grand Prairie,1,,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
487,86,Dallas Chang,criterion1854@example.com,900.284.2425x01318,2023-08-04 15:00,2023-08-08 15:00,product_4,in progress,89900,5%,4495,0,RUB,Anny,Manhattan,6,Да,vk-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
488,1411,Lincoln Luna,neo1901@yahoo.com,936-227-3204x25980,2023-11-19 7:00,2023-11-21 7:00,product_1,in progress,9990,7%,"699,3",0,RUB,Anny,Clarksville,9,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
489,1453,Adrien Barker,carlo1988@protonmail.com,764.276.5553x664,2023-02-09 8:00,2023-02-10 8:00,product_3,completed,49900,7%,3493,49411,RUB,Katy,Hendersonville,4,Да,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
490,1095,Martin Barlow,nirvana2064@gmail.com,9466426848,2023-02-28 5:00,2023-03-12 5:00,product_1,in progress,9990,5%,"499,5",0,RUB,Anny,Missouri City,4,,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
491,366,Fallon Marsh,income1938@gmail.com,001-720-520-6340x6728,2023-06-06 17:00,2023-06-15 17:00,product_2,in progress,18990,3%,"569,7",0,RUB,John,Grand Junction,10,,vk-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
492,386,Emmaline Scott,lamp1901@example.org,2053448465,2023-10-16 5:00,2023-10-20 5:00,product_2,in progress,18990,3%,"569,7",0,RUB,Will,West Chicago,8,,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_2,,,
493,1371,Lisandra O'neil,empty2031@outlook.com,(908)265-9348x77608,2023-10-21 0:00,2023-10-22 0:00,product_2,cancelled,18990,5%,"949,5",0,RUB,Will,Dublin,7,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
494,17,Thad Doyle,imported1989@duck.com,001-374-575-9242x067,2023-06-23 9:00,2023-07-03 9:00,product_3,cancelled,49900,3%,1497,0,RUB,Katy,Frisco,8,Да,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
495,1136,Shirely Hudson,penalties1836@outlook.com,403-796-2729x729,2023-02-17 8:00,2023-02-27 8:00,product_2,in progress,18990,3%,"569,7",0,RUB,Anny,Victoria,6,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
496,472,Jamika George,trail2005@live.com,(788)213-2346x5672,2023-08-27 17:00,2023-09-04 17:00,product_3,completed,49900,5%,2495,49404,RUB,Anny,Blue Springs,1,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
497,4,Irvin Sears,theorem1972@example.org,492-345-8417x8620,2023-03-24 7:00,2023-04-06 7:00,product_3,cancelled,49900,5%,2495,0,RUB,Katy,Lindenwold,6,Да,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
498,1216,Verlene Blankenship,silicon1888@protonmail.com,+1-917-890-0229x4603,2023-09-24 5:00,2023-10-01 5:00,product_4,cancelled,89900,3%,2697,0,RUB,Will,Wilmette,2,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
499,852,Kirk Howard,wine1948@live.com,001-248-344-2079x8180,2023-11-23 5:00,2023-11-24 5:00,product_4,cancelled,89900,3%,2697,0,RUB,Katy,St. Marys,2,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
500,602,Spencer Moore,miscellaneous1873@outlook.com,446.588.7514x004,2023-02-12 12:00,2023-02-26 12:00,product_3,cancelled,49900,7%,3493,0,RUB,John,St. George,5,Да,yandex-direct,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
501,575,Gayle Garcia,turkey1856@example.org,485.636.0430x44734,2023-05-17 21:00,2023-05-23 21:00,product_3,in progress,49900,3%,1497,0,RUB,Anny,Alamogordo,1,,vk-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
502,39,Ricardo Mcclure,biol1876@example.org,001-885-941-1993x09083,2023-04-10 1:00,2023-04-16 1:00,product_1,cancelled,9990,5%,"499,5",0,RUB,Will,Mentor,1,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_3,,,
503,326,Sandy Dillard,regarding1921@live.com,(777)447-6137x0585,2023-02-22 0:00,2023-02-26 0:00,product_2,completed,18990,5%,"949,5",18487,RUB,Anny,Norristown,10,Да,facebook-ads,cpc,campaign_2,,,facebook-ads,cpc,campaign_1,,,
504,572,Glynis Tucker,subscribers1805@example.org,8132473880,2023-07-18 12:00,2023-07-22 12:00,product_3,completed,49900,3%,1497,49396,RUB,Katy,Rio Rancho,10,Да,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
505,498,Collin Hunter,algorithm1977@example.org,+1-530-845-7926,2023-10-18 8:00,2023-10-30 8:00,product_3,completed,49900,7%,3493,49395,RUB,Anny,Ashwaubenon,3,Да,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_1,,,
506,105,Tory Carey,subsequently1844@example.org,(616)998-8180x6698,2023-03-14 3:00,2023-03-28 3:00,product_2,completed,18990,5%,"949,5",18484,RUB,Anny,Vacaville,10,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_3,,,
507,1067,Jerlene Holmes,protective2048@example.com,205.561.5533x6017,2023-03-08 10:00,2023-03-20 10:00,product_4,in progress,89900,3%,2697,0,RUB,Will,West Palm Beach,10,,yandex-direct,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
508,50,Wendolyn Hyde,spotlight1848@gmail.com,550.447.0383,2023-05-04 3:00,2023-05-14 3:00,product_2,in progress,18990,5%,"949,5",0,RUB,John,Lodi,2,,facebook-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
509,235,Blake Vargas,funding2019@gmail.com,697-768-9221,2023-11-02 11:00,2023-11-11 11:00,product_2,completed,18990,3%,"569,7",18481,RUB,Katy,Lowell,2,,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
510,494,Dot Carpenter,carter2064@yandex.com,345-568-1252x0882,2023-09-21 1:00,2023-10-02 1:00,product_1,completed,9990,3%,"299,7",9480,RUB,John,Grand Island,4,,yandex-direct,cpc,campaign_3,,,yandex-direct,cpc,campaign_3,,,
511,134,Tabetha Bullock,pot1825@example.org,+1-696-439-4596x16707,2023-10-20 16:00,2023-10-25 16:00,product_4,cancelled,89900,5%,4495,0,RUB,John,Moorhead,1,Да,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
512,859,Marvella Herring,south2085@protonmail.com,363-299-8953x2619,2023-07-26 20:00,2023-07-27 20:00,product_2,completed,18990,3%,"569,7",18478,RUB,Katy,Oakland Park,2,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
513,830,Gus Sharp,views1973@gmail.com,6665219497,2023-05-06 18:00,2023-05-09 18:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Will,Paradise,4,Да,yandex-direct,cpc,campaign_1,,,yandex-direct,cpc,campaign_1,,,
514,820,Herman Burke,leon1802@duck.com,(793)998-6034x71764,2023-12-16 3:00,2023-12-29 3:00,product_4,cancelled,89900,7%,6293,0,RUB,Katy,Delaware,2,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_2,,,
515,74,Son Langley,lexmark1935@example.com,931.792.7241x2508,2023-07-16 6:00,2023-07-21 6:00,product_4,in progress,89900,3%,2697,0,RUB,Anny,Springfield,1,,vk-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
516,258,Melvin Powell,grab1989@example.org,(963)550-6951x1294,2023-02-23 11:00,2023-02-24 11:00,product_2,cancelled,18990,5%,"949,5",0,RUB,John,Klamath Falls,8,,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
517,328,Apryl Murphy,excitement2085@duck.com,+1-759-526-1414x5184,2023-10-10 1:00,2023-10-10 1:00,product_2,cancelled,18990,3%,"569,7",0,RUB,Will,Niles,3,Да,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
518,807,Joette Randolph,save1995@gmail.com,(392)352-1811,2023-07-05 7:00,2023-07-16 7:00,product_2,in progress,18990,5%,"949,5",0,RUB,Anny,Lumberton,2,,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
519,1016,Tora Park,wish1855@gmail.com,573-630-4041x4477,2023-11-05 5:00,2023-11-18 5:00,product_4,cancelled,89900,5%,4495,0,RUB,John,Blue Island,7,Да,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_1,,,
520,267,Leopoldo Moody,postposted1952@example.org,512.463.5440,2023-10-27 21:00,2023-10-31 21:00,product_4,cancelled,89900,5%,4495,0,RUB,Katy,Santa Paula,6,Да,yandex-direct,cpc,campaign_1,,,facebook-ads,cpc,campaign_1,,,
521,757,Colby Lambert,medieval1901@duck.com,(866)489-4169,2023-09-04 6:00,2023-09-12 6:00,product_4,in progress,89900,3%,2697,0,RUB,John,Linden,9,,facebook-ads,cpc,campaign_3,,,yandex-direct,cpc,campaign_2,,,
522,304,Caleb Mccray,excluded1969@protonmail.com,001-777-414-5688x686,2023-12-29 12:00,2024-01-06 12:00,product_2,completed,18990,5%,"949,5",18468,RUB,Will,Shelby,10,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
523,213,Faustino O'neil,survival1971@duck.com,668-796-1546x02903,2023-12-20 17:00,2023-12-28 17:00,product_4,completed,89900,7%,6293,89377,RUB,John,Van Buren,3,,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_2,,,
524,1147,Spring Clarke,guild1987@yahoo.com,001-873-346-5399x444,2023-04-13 10:00,2023-04-22 10:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Anny,La Crosse,4,,vk-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
525,302,Donn Hodge,div2059@yandex.com,255-269-3890x46627,2023-05-06 13:00,2023-05-09 13:00,product_4,in progress,89900,3%,2697,0,RUB,Anny,Grayslake,10,,facebook-ads,cpc,campaign_1,,,yandex-direct,cpc,campaign_3,,,
526,452,Douglas Reyes,saved1854@example.org,001-877-941-8554x16367,2023-09-14 5:00,2023-09-22 5:00,product_4,in progress,89900,7%,6293,0,RUB,Katy,Sierra Vista,2,,facebook-ads,cpc,campaign_2,,,vk-ads,cpc,campaign_3,,,
527,49,Saul Fuentes,furnishings1987@example.com,001-431-940-0845,2023-03-21 9:00,2023-03-26 9:00,product_2,in progress,18990,3%,"569,7",0,RUB,Will,Indian Trail,5,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_1,,,
528,567,Winfred Payne,design1933@gmail.com,384-877-8068,2023-11-16 19:00,2023-11-18 19:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Katy,Manhattan Beach,9,,yandex-direct,cpc,campaign_3,,,facebook-ads,cpc,campaign_2,,,
529,998,Shakita Valenzuela,will1800@duck.com,(221)495-5400x148,2023-11-18 15:00,2023-11-21 15:00,product_4,cancelled,89900,7%,6293,0,RUB,Katy,Mason City,2,Да,facebook-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_1,,,
530,807,Norberto Cochran,vii1877@yahoo.com,308.714.2636x93177,2023-11-17 5:00,2023-11-25 5:00,product_2,in progress,18990,5%,"949,5",0,RUB,Will,Miami,3,,yandex-direct,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
531,799,Melvin Bradford,keyboard1881@protonmail.com,870-877-7942,2023-03-25 18:00,2023-03-30 18:00,product_2,completed,18990,3%,"569,7",18459,RUB,Will,St. George,9,,facebook-ads,cpc,campaign_1,,,facebook-ads,cpc,campaign_2,,,
532,798,Curtis Melton,mortality2035@live.com,9952075224,2023-02-05 5:00,2023-02-07 5:00,product_1,cancelled,9990,3%,"299,7",0,RUB,Will,Benton,7,,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
533,554,Homer Michael,reflect2068@example.org,294.509.6453x01527,2023-10-28 0:00,2023-11-03 0:00,product_1,in progress,9990,7%,"699,3",0,RUB,Anny,Spartanburg,10,,vk-ads,cpc,campaign_3,,,vk-ads,cpc,campaign_3,,,
534,1491,Monty Raymond,supposed1879@duck.com,472.225.9803x0584,2023-12-20 15:00,2023-12-29 15:00,product_3,cancelled,49900,3%,1497,0,RUB,Katy,Little Elm,2,Да,vk-ads,cpc,campaign_3,,,facebook-ads,cpc,campaign_3,,,
535,592,Terica Love,garcia1921@duck.com,+1-623-418-7463,2023-06-14 18:00,2023-06-15 18:00,product_4,cancelled,89900,7%,6293,0,RUB,John,Apache Junction,1,Да,facebook-ads,cpc,campaign_1,,,vk-ads,cpc,campaign_1,,,
536,818,Clorinda Sims,ads1880@yahoo.com,(684)952-5612x49400,2023-03-17 16:00,2023-03-23 16:00,product_1,cancelled,9990,3%,"299,7",0,RUB,John,Taunton,5,Да,facebook-ads,cpc,campaign_2,,,yandex-direct,cpc,campaign_1,,,
537,266,Patrina Stanton,themes2053@example.com,(307)758-5685,2023-12-21 22:00,2023-12-23 22:00,product_3,cancelled,49900,7%,3493,0,RUB,Anny,New Lenox,9,Да,yandex-direct,cpc,campaign_2,,,yandex-direct,cpc,campaign_2,,,
538,901,Lynn Snider,twiki1973@yahoo.com,505.576.4662x934,2023-02-23 22:00,2023-02-26 22:00,product_4,cancelled,89900,5%,4495,0,RUB,Katy,San Bruno,4,Да,yandex-direct,cpc,campaign_2,,,facebook-ads,cpc,campaign_2,,,
